"","ks_goog","avg_jm_goog","jm_coef_var_goog","min_jm_goog","max_jm_goog","avg_nf_goog","nf_coef_var_goog","min_nf_goog","max_nf_goog","shortlist","cc","degree","burt","wc","peer_dev_lda","peer_dev_jacc","cc_orig","contest"
"1881",0.090357818,0.31818768,0.16950051,0.071428575,1,0.23137255,0.86185509,0,0.56862748,0,0,1,0,84,41.299694,0.99889523,0,"Contest_6"
"1882",0.11981861,0.30095965,0.14636435,0.050000001,1,0.17238562,1.1027795,0,0.78431374,0,0,2,0.5,67,4.9904146,0.99899894,0.2,"Contest_6"
"1883",0.15071677,0.34041989,0.096838698,0,1,0.17273577,1.291858,0,0.78431374,0,0,1,0,178,6.8151779,0.99799705,0,"Contest_6"
"1884",0.080054693,0.32499844,0.11271589,0,1,0.29852942,0.80743945,0,0.80392158,0,0.16666667,4,1.0525174,131,7.7761049,0.99861908,0.044444446,"Contest_6"
"1885",0.16540617,0.37414679,0.10221719,0.050000001,1,0.2014875,1.0968074,0,0.64705884,0,0,1,0,109,2.4292336,0.99896431,0.044444446,"Contest_6"
"1886",0.14513581,0.34892991,0.11083268,0,1,0.22240897,1.0492809,0,0.7647059,0,0,1,0,108,13.392214,0.99848104,0.044444446,"Contest_6"
"1887",0.236186,0.36840084,0.10065341,0,1,0.20943449,1.1251111,0,0.78431374,0,0,1,0,240,21.972015,0.99758315,0.06666667,"Contest_6"
"1888",0.13856274,0.35367408,0.1480117,0,1,0.18675667,1.0060738,0,0.56862748,0,0,0,0,220,2.7441916,0.99789351,0.06666667,"Contest_6"
"1889",0.19113339,0.34989488,0.056700964,0,1,0.19803922,1.1506041,0,0.7647059,0,0,1,0,145,19.142708,0.99851519,0.015151516,"Contest_6"
"1890",0.12124583,0.32365945,0.078452669,0.083333336,1,0.16099072,0.98438668,0,0.47058824,0,0,1,0,55,7.7082472,0.9993096,0.16666667,"Contest_6"
"1891",0.17055407,0.34404501,0.080121361,0,1,0.19627066,1.1209173,0,0.84313726,0,0,1,0,311,4.7166476,0.99664938,0,"Contest_6"
"1892",0.29627731,0.40994298,0.11196304,0.13636364,1,0.20915033,1.0922822,0,0.70588237,0,0,1,0,80,3.5579948,0.99948204,0,"Contest_6"
"1893",0.11174136,0.29985932,0.12031262,0,1,0.16715686,1.4611024,0,0.78431374,0,0,0,0,120,15.765061,0.9986881,NA,"Contest_6"
"1894",0.038157396,0.30356532,0.079083294,0,1,0.14275886,1.3775252,0,0.70588237,0,0,1,0,191,22.055464,0.99834156,0.16666667,"Contest_6"
"1895",0.21031167,0.38515159,0.10901847,0.039999999,1,0.29590017,0.93234122,0,0.86274511,0,0,0,0,93,6.7421212,0.99886072,NA,"Contest_6"
"1896",0.26648173,0.37611583,0.12848884,0.05882353,1,0.10566449,1.3915999,0,0.43137255,0,0,1,0,46,NA,0.99934411,0,"Contest_6"
"1897",0.074883156,0.32355508,0.11015929,0,1,0.20672752,1.0665225,0,0.80392158,0,0,0,0,662,1.9789639,0.99602884,NA,"Contest_6"
"1898",0.10724182,0.26938546,0.11309315,0,1,0.19016495,1.0549828,0,0.80392158,0,0,0,0,217,9.2598743,0.99799681,0.017241379,"Contest_6"
"1899",0.17102641,0.38236341,0.12348564,0.05882353,1,0.1252989,1.6690085,0,0.80392158,0,0,1,0,129,2.3959045,0.99868786,0,"Contest_6"
"1900",0.12186392,0.34019455,0.13771248,0.10714286,1,0.26838234,0.84994084,0,0.80392158,0,0,1,0,44,21.196548,0.9994477,0,"Contest_6"
"1901",0.47739178,0.49396968,0.068463609,0.14705883,1,0.20043573,1.4219618,0,0.7647059,0,0,1,0,27,2.6015584,0.99968928,0,"Contest_6"
"1902",0.28021458,0.423942,0.1138619,0,1,0.17505315,1.3649737,0,0.80392158,0,0,0,0,248,2.3115678,0.99730629,0,"Contest_6"
"1903",0.14240843,0.27923307,0.2010127,0,1,0.16636957,1.1577159,0,0.7647059,0,0,1,0,365,7.1687541,0.99654555,0,"Contest_6"
"1904",0.083232701,0.3229996,0.083412804,0,1,0.14603454,1.4332734,0,0.80392158,0,0,4,0.75,197,5.6485329,0.99816942,0,"Contest_6"
"1905",0.13187104,0.34259644,0.029880118,0.07692308,0.71739131,0.28186274,0.83292365,0,0.78431374,0,0,0,0,75,2.825345,0.99896431,NA,"Contest_6"
"1906",0.10643934,0.32154784,0.13717896,0,1,0.14915967,1.400848,0,0.72549021,1,0.10714286,8,1.6050943,241,3.017714,0.99799722,0.0065229409,"Contest_6"
"1907",0.12744896,0.34507331,0.11517541,0,1,0.14616756,1.4676768,0,0.72549021,0,0,0,0,136,3.5848637,0.99851543,0.0065229409,"Contest_6"
"1908",0.069404438,0.28956345,0.13892956,0,1,0.13264129,1.1377689,0,0.47058824,0,0,0,0,158,20.796429,0.99823922,0.0065229409,"Contest_6"
"1909",0.19239555,0.24952495,0.31120804,0,1,0.10843731,1.485927,0,0.72549021,0,0.12987013,22,2.3208516,980,41.422668,0.99299824,0.0065229409,"Contest_6"
"1910",0.16368192,0.25575379,0.13574728,0,1,0.16474433,1.2686249,0,0.7647059,0,0.15555556,10,1.9941757,345,41.883774,0.99682122,0.0065229409,"Contest_6"
"1911",0.077177539,0.28854573,0.097914107,0,1,0.14955135,1.309532,0,0.627451,0,0.13398694,18,1.9658126,156,41.036041,0.99830735,0.0065229409,"Contest_6"
"1912",0.1888524,0.2678028,0.081566043,0,1,0.13501401,1.3591603,0,0.70588237,0,0.14583333,16,2.2985954,102,5.6033702,0.99875718,0.0065229409,"Contest_6"
"1913",0.11528611,0.32373166,0.050437447,0,1,0.20135747,1.0614327,0,0.70588237,0,0.125,8,1.7686616,65,5.5342112,0.99924046,0.0065229409,"Contest_6"
"1914",0.13965508,0.29535386,0.073533542,0,1,0.18300654,1.1492566,0,0.68627453,0,0,7,1.2396694,66,13.166273,0.99927497,0.0065229409,"Contest_6"
"1915",0.14984468,0.34989107,0.15241827,0.041666668,1,0.19117647,1.1129177,0,0.72549021,0,0.12280702,19,2.1239085,126,8.8074598,0.99886066,0.0065229409,"Contest_6"
"1916",0.093993492,0.29034284,0.09689007,0,1,0.14726742,1.3039289,0,0.627451,0,0.023809524,7,1.1946373,117,10.082371,0.99854976,0.0065229409,"Contest_6"
"1917",0.19171862,0.27629885,0.089095049,0,1,0.097426474,1.4368144,0,0.43137255,0,0.11988304,19,2.0068939,88,NA,0.99886084,0.0065229409,"Contest_6"
"1918",0.35457918,0.40907747,0.052483656,0.10344828,0.32258064,0.061919503,2.1311185,0,0.47058824,0,0.12637363,14,2.5527086,47,6.6098771,0.99944758,0.0065229409,"Contest_6"
"1919",0.068949595,0.29311448,0.13412043,0,1,0.12512633,1.4083532,0,0.64705884,0,0.11413044,24,2.5511241,367,9.2875605,0.99709797,0.0065229409,"Contest_6"
"1920",0.15961781,0.27946046,0.13290925,0,1,0.11383443,1.5509405,0,0.68627453,1,0.11413044,24,2.5683012,168,22.055405,0.99809986,0.0065229409,"Contest_6"
"1921",0.10457917,0.33152211,0.11232821,0.079999998,1,0.19863598,1.0946983,0,0.66666669,0,0,0,0,66,6.6752486,0.99934399,0.0065229409,"Contest_6"
"1922",0.068600215,0.29153508,0.12019085,0,1,0.24008209,1.0298325,0,0.86274511,0,0.11688311,22,2.2566161,292,4.307198,0.9975127,0.0065229409,"Contest_6"
"1923",0.28059313,0.25957823,0.16254176,0,1,0.17553689,1.0627655,0,0.7647059,0,0.023809524,7,1.2030325,71,8.661582,0.99927509,0.0065229409,"Contest_6"
"1924",0.23262265,0.37034929,0.095752165,0.043478262,1,0.22418301,1.0311018,0,0.72549021,0,0.12380952,15,2.4026415,122,2.7149799,0.99906772,0.0065229409,"Contest_6"
"1925",0.13312609,0.32611701,0.039885689,0,0.71794873,0.21023965,1.0309839,0,0.68627453,0,0.14393939,12,2.4226186,49,2.9671474,0.99944764,0.0065229409,"Contest_6"
"1926",0.27861154,0.28991744,0.2889984,0,1,0.1352265,1.1880025,0,0.54901963,0,0,0,0,82,4.4976745,0.99924034,0.0065229409,"Contest_6"
"1927",0.29302019,0.41548392,0.10673056,0,1,0.15577342,1.3475472,0,0.627451,0,0,0,0,55,3.5098205,0.99944758,0.0065229409,"Contest_6"
"1928",0.15418071,0.25516704,0.13115132,0,1,0.17879695,1.0598056,0,0.7647059,1,0.10714286,8,1.4818975,182,1.9307072,0.99772155,0.0065229409,"Contest_6"
"1929",0.0675271,0.31610644,0.18990792,0,1,0.16526611,1.2913096,0,0.80392158,0,0.15454546,11,2.4544237,167,8.8526087,0.99858391,0.0065229409,"Contest_6"
"1930",0.053152509,0.31374851,0.19995038,0,1,0.16004239,1.3323978,0,0.7647059,0,0.12368421,20,2.1660297,308,14.608234,0.99737543,0.0065229409,"Contest_6"
"1931",0.092210568,0.29576662,0.12805863,0,1,0.092935808,1.6590854,0,0.52941179,0,0.14583333,16,2.298243,207,6.8192,0.99813426,0.0065229409,"Contest_6"
"1932",0.1221158,0.32786232,0.10131883,0,1,0.14281534,1.4291384,0,0.78431374,0,0.15555556,10,1.9941757,324,6.8351631,0.99772066,0.0065229409,"Contest_6"
"1933",0.070089296,0.31601179,0.072772719,0,1,0.15277778,1.2726711,0,0.64705884,0,0.13071896,18,1.9955426,118,2.7305787,0.99851489,0.0065229409,"Contest_6"
"1934",0.23642018,0.39824328,0.10848617,0.10526316,1,0.26252723,1.0024076,0,0.80392158,0,0,0,0,53,21.280243,0.99941313,0.07692308,"Contest_6"
"1935",0.032071885,0.29759791,0.089967705,0.043478262,1,0.20239282,1.0060872,0,0.78431374,1,0,1,0,172,1.6942822,0.99820441,0.07692308,"Contest_6"
"1936",0.045179226,0.30742323,0.08859662,0,1,0.25098041,0.87272507,0,0.80392158,0,0.5,2,1.125,100,3.5674374,0.99875724,0.07692308,"Contest_6"
"1937",0.2000632,0.35674614,0.060752973,0,1,0.23921569,0.820737,0,0.54901963,0,0.34999999,5,1.3935943,53,21.350546,0.99934411,0.07692308,"Contest_6"
"1938",0.1215966,0.32965031,0.091058724,0,1,0.19281046,1.1878321,0,0.78431374,0,0,0,0,160,6.8022628,0.99813586,0,"Contest_6"
"1939",0.15160125,0.34506035,0.10920309,0.055555556,1,0.19665514,1.0306615,0,0.64705884,0,0,1,0,82,9.1378727,0.99875718,0,"Contest_6"
"1940",0.12642561,0.29322153,0.13559532,0,1,0.12892157,1.3876556,0,0.60784316,0,0,0,0,138,2.1255445,0.99875677,0,"Contest_6"
"1941",0.95457917,0,0,0,0,0.047058824,2,0,0.23529412,0,0,3,0.85714287,12,2.4621882,0.99979287,0,"Contest_6"
"1942",0.21901265,0.34144124,0.048792351,0.06666667,0.51612902,0.15196079,1.4891212,0,0.78431374,0,0,3,0.88,38,6.5671215,0.99955118,0,"Contest_6"
"1943",0.15065759,0.35073286,0.20726378,0.047619049,1,0.086056642,1.6711258,0,0.4509804,0,0,3,0.8125,104,12.344139,0.99903315,0,"Contest_6"
"1944",0.086034715,0.27395156,0.083706982,0,1,0.1643324,1.1376129,0,0.78431374,0,0,0,0,106,40.721596,0.99861908,0,"Contest_6"
"1945",0.41855049,0.45964891,0.050327312,0.16666667,0.52777779,0.13547237,1.5248405,0,0.58823532,0,0,1,0,21,9.5451183,0.99962026,0,"Contest_6"
"1946",0.12582526,0.33311749,0.1373181,0,1,0.16099072,1.2342366,0,0.58823532,0,0,1,0,100,NA,0.99872261,0,"Contest_6"
"1947",0.45457917,0.49960524,0.012265258,0.22580644,0.2631579,0.098039217,1.8293897,0,0.50980395,0,0,0,0,34,20.811377,0.99962026,0,"Contest_6"
"1948",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.625,8,2.5299468,0.99993098,0,"Contest_6"
"1949",0.90971124,0.71280837,0.038604684,0.51219511,1,0.26797387,1.1635962,0,0.78431374,0,0.23214285,8,1.5555781,35,4.2848678,0.99968934,0.016591253,"Contest_6"
"1950",0.10234599,0.32026827,0.084408671,0,1,0.20472895,1.1561278,0,0.72549021,0,0.25,4,1.1990278,109,4.5106578,0.99906772,0.016591253,"Contest_6"
"1951",0.43969935,0.49849707,0.056864548,0.11111111,1,0.29215688,0.95596951,0,0.78431374,0,0,1,0,26,4.2848482,0.99965483,0.016591253,"Contest_6"
"1952",0.23079291,0.37563837,0.13111947,0.0625,1,0.13602941,1.6794252,0,0.78431374,0,0.25,4,1.1990278,97,10.033278,0.99924016,0.016591253,"Contest_6"
"1953",0.39637822,0.42704445,0.05875222,0.090909094,1,0.23590687,1.1338458,0,0.78431374,1,0.027777778,9,1.0125,114,2.1533756,0.99886078,0.012094065,"Contest_6"
"1954",0.12628989,0.34655356,0.10976405,0,1,0.30266467,0.81178093,0,0.84313726,0,0.06666667,10,1.0941427,135,8.8400888,0.99861914,0.012094065,"Contest_6"
"1955",0.16844222,0.3292641,0.12531017,0,1,0.16316527,1.3799402,0,0.7647059,0,0.11111111,10,1.3018653,76,41.172798,0.99917138,0.012094065,"Contest_6"
"1956",0.18903367,0.3668308,0.17459714,0,1,0.28063726,0.99309224,0,0.84313726,0,0,0,0,70,13.285254,0.99886084,0.012094065,"Contest_6"
"1957",0.26986128,0.40638834,0.076004446,0.05882353,1,0.21859114,1.1520241,0,0.7647059,0,0,6,0.83333331,83,3.5657337,0.99899888,0.012094065,"Contest_6"
"1958",0.29510638,0.42116052,0.093170755,0,1,0.2485294,1.1181728,0,0.84313726,0,0,0,0,120,5.5139346,0.99851561,0.012094065,"Contest_6"
"1959",0.1550982,0.28652269,0.097471401,0,1,0.23054071,1.0625061,0,0.80392158,0,0.088888891,10,1.1132338,82,2.7138126,0.9989298,0.012094065,"Contest_6"
"1960",0.24896382,0.38470519,0.092141159,0.125,1,0.1103849,1.4079562,0,0.47058824,0,0.12179487,13,1.3600926,90,12.316816,0.99920583,0.012094065,"Contest_6"
"1961",0.3214635,0.3934001,0.067228928,0.086956523,1,0.28676471,0.79844797,0,0.78431374,0,0.175,16,1.5035628,110,4.5304303,0.99886072,0.012094065,"Contest_6"
"1962",0.43998826,0.48261163,0.045779634,0.05882353,1,0.27450982,1.1613524,0,0.80392158,0,0.017857144,8,1.000343,49,13.071345,0.99948215,0.012094065,"Contest_6"
"1963",0.11327302,0.32426795,0.096403591,0.045454547,1,0.17574437,1.3227272,0,0.78431374,0,0.12087912,14,1.4143075,77,21.581606,0.99910235,0.012094065,"Contest_6"
"1964",0.25828299,0.39230594,0.10920677,0,1,0.24798155,0.95306855,0,0.78431374,0,0.15934066,14,1.4511865,58,2.3356903,0.99944764,0.012094065,"Contest_6"
"1965",0.14182502,0.34877884,0.12922041,0.055555556,1,0.21813725,1.0768751,0,0.7647059,0,0.18300654,18,1.6048188,90,8.7859201,0.99913698,0.012094065,"Contest_6"
"1966",0.27826774,0.38349271,0.06774731,0.043478262,1,0.27921569,0.93423265,0,0.80392158,0,0,5,0.80000001,90,3.5922759,0.99906796,0.012094065,"Contest_6"
"1967",0.095886342,0.33151183,0.067070112,0,1,0.18111455,1.2389756,0,0.78431374,0,0,0,0,95,4.5274692,0.99875712,0.012094065,"Contest_6"
"1968",0.046847753,0.31587124,0.13829917,0.055555556,1,0.23442265,0.98904324,0,0.78431374,0,0.18014705,17,1.6947938,137,4.55089,0.99841195,0.012094065,"Contest_6"
"1969",0.3570686,0.46602947,0.085509792,0.14285715,1,0.20949432,1.3201786,0,0.78431374,0,0.33333334,4,1.3593175,58,3.5200188,0.99937862,0.1388889,"Contest_6"
"1970",0.1803418,0.34872872,0.068609685,0,1,0.27941176,0.87813985,0,0.78431374,0,0.16666667,3,1.1319444,58,6.6717482,0.99924058,0.1388889,"Contest_6"
"1971",0.16027293,0.33331788,0.031415325,0.07692308,0.73809522,0.25895876,0.86134183,0,0.72549021,0,0,1,0,91,3.5580189,0.99882627,0.1388889,"Contest_6"
"1972",0.070599958,0.31572309,0.11102188,0.043478262,1,0.20261438,1.1285055,0,0.72549021,0,0.33333334,4,1.3529249,153,3.5899265,0.99851567,0.1388889,"Contest_6"
"1973",0.16752206,0.35672733,0.05630751,0.11111111,1,0.24727669,0.82581204,0,0.70588237,0,0,0,0,48,12.991555,0.99941313,0.057040997,"Contest_6"
"1974",0.40309915,0.4529157,0.096277654,0.125,1,0.16557734,1.2676046,0,0.72549021,0,0,0,0,65,6.6600461,0.99913698,0.057040997,"Contest_6"
"1975",0.18470743,0.35211107,0.063540302,0,1,0.24304606,0.92919612,0,0.80392158,0,0.11111111,9,1.1454104,159,2.7311077,0.99865329,0.057040997,"Contest_6"
"1976",0.062758043,0.32363227,0.10331324,0,1,0.22303921,0.95944828,0,0.72549021,0,0.1,5,0.94222224,108,12.316844,0.99872279,0.057040997,"Contest_6"
"1977",0.12600774,0.32802209,0.10491329,0.0625,1,0.13312693,1.0605717,0,0.39215687,0,0,1,0,55,8.6728477,0.99920601,0.057040997,"Contest_6"
"1978",0.19318147,0.37097079,0.11876438,0,1,0.25791857,0.95226514,0,0.84313726,0,0.1,6,1.0015432,87,21.666136,0.99899888,0.057040997,"Contest_6"
"1979",0.2103792,0.36604908,0.12503661,0,1,0.19096334,1.0079602,0,0.54901963,1,0.33333334,3,1.0617284,74,2.7000885,0.99924052,0.057040997,"Contest_6"
"1980",0.1709774,0.3629398,0.10415005,0,1,0.2484917,0.98369551,0,0.78431374,0,0,0,0,230,8.8725386,0.99820471,0.057040997,"Contest_6"
"1981",0.27843502,0.38453555,0.065336324,0,1,0.27144608,0.92489934,0,0.80392158,0,0,0,0,104,21.78302,0.9989298,0.057040997,"Contest_6"
"1982",0.21176514,0.38246167,0.089458272,0.071428575,1,0.23732251,1.060143,0,0.84313726,1,0.11111111,10,1.1731408,86,5.5892715,0.99899888,0.057040997,"Contest_6"
"1983",0.13099937,0.35315841,0.14141393,0,1,0.18358494,1.2205881,0,0.80392158,1,0,2,0.625,391,2.6904211,0.99606419,0,"Contest_6"
"1984",0.16140491,0.26857188,0.14118931,0,1,0.13018322,1.3690773,0,0.72549021,0,0,0,0,193,6.8129358,0.99830759,0,"Contest_6"
"1985",0.19813816,0.25890172,0.17328693,0,1,0.1150429,1.6052907,0,0.70588237,0,0,2,0.5,368,1.4976238,0.99616474,0,"Contest_6"
"1986",0.07615193,0.30162188,0.087553166,0,1,0.20627451,0.97260398,0,0.7647059,0,0,1,0,127,3.5883501,0.99834281,0,"Contest_6"
"1987",0.15924126,0.34455982,0.096535303,0,1,0.17676768,1.2477393,0,0.70588237,0,0,0,0,143,3.8113654,0.99792802,0.047619049,"Contest_6"
"1988",0.15737589,0.33191732,0.082219139,0,1,0.1182598,1.5412135,0,0.56862748,0,0,0,0,62,NA,0.99906778,NA,"Contest_6"
"1989",0.16335973,0.35654539,0.064231679,0.039999999,1,0.22683583,1.1133491,0,0.80392158,0,0,1,0,96,2.820437,0.99830836,0,"Contest_6"
"1990",0.22760253,0.35580787,0.089794628,0.06666667,1,0.12854031,1.5846325,0,0.72549021,0,0,2,0.5,36,12.088803,0.99941307,0,"Contest_6"
"1991",0.091935359,0.33021411,0.13174862,0.0625,1,0.17520557,1.0509695,0,0.627451,0,0,2,0.55555558,69,13.297289,0.99910229,0,"Contest_6"
"1992",0.13400671,0.32714424,0.04923993,0,0.75609756,0.2,1.1444162,0,0.72549021,0,0,2,0.625,34,NA,0.9993096,0,"Contest_6"
"1993",0.12957917,0.3489657,0.1345059,0.1,1,0.18915802,0.97884375,0,0.56862748,0,0,2,0.5,47,3.5098469,0.99937862,0.041666668,"Contest_6"
"1994",0.20457917,0.35157251,0.11760755,0.11764706,1,0.15508021,0.89478165,0,0.43137255,0,0,1,0,28,8.4387169,0.99962026,0.041666668,"Contest_6"
"1995",0.16747993,0.29656899,0.10190377,0,1,0.24777183,0.97231489,0,0.80392158,0,0.33333334,3,1.4544163,48,8.661582,0.99930954,0.041666668,"Contest_6"
"1996",0.17871709,0.37316138,0.073840477,0.043478262,1,0.24691358,1.0564516,0,0.80392158,0,0.33333334,3,1.4939919,59,3.5426736,0.99913692,0.041666668,"Contest_6"
"1997",0.23661111,0.3686657,0.059050534,0,1,0.29019609,0.74393904,0,0.80392158,0,0.33333334,3,1.4728246,45,NA,0.99951667,0.041666668,"Contest_6"
"1998",0.33962661,0.41579503,0.069716103,0.10526316,1,0.24691358,1.1109786,0,0.78431374,0,0,2,0.55555558,67,6.4620743,0.99924046,0.16666667,"Contest_6"
"1999",0.15040405,0.34221676,0.10169949,0,1,0.21437909,1.046296,0,0.78431374,0,0,1,0,249,4.5610499,0.99799746,0.16666667,"Contest_6"
"2000",0.092564791,0.33356369,0.12999874,0.043478262,1,0.19607843,1.0485364,0,0.7647059,0,0.13333334,6,1.2072144,122,7.8166347,0.99872279,0.0060222824,"Contest_6"
"2001",0.12718445,0.28715456,0.17322151,0,1,0.14593378,1.3136584,0,0.7647059,0,0.15000001,5,1.0439453,195,21.918537,0.9980318,0.0060222824,"Contest_6"
"2002",0.16667634,0.34980473,0.1160064,0,1,0.16301422,1.4250983,0,0.78431374,0,0,0,0,140,13.423233,0.99844611,0.0060222824,"Contest_6"
"2003",0.066104181,0.3028301,0.15939206,0,1,0.14354421,1.2824386,0,0.7647059,0,0.18181819,11,1.8363222,192,5.7678409,0.99813581,0.0060222824,"Contest_6"
"2004",0.056267858,0.31390899,0.11145701,0.041666668,1,0.21329507,1.0799496,0,0.78431374,0,0.13333334,6,1.3034288,141,4.5412941,0.99875683,0.0060222824,"Contest_6"
"2005",0.18739317,0.37654659,0.14680247,0,1,0.20772059,1.2021183,0,0.80392158,0,0.15000001,5,1.0660148,119,21.909264,0.9990676,0.0060222824,"Contest_6"
"2006",0.12948585,0.30668932,0.15785573,0,1,0.19411765,1.0310454,0,0.7647059,1,0.18181819,11,1.7514381,75,13.195424,0.9993096,0.0060222824,"Contest_6"
"2007",0.14801444,0.29055172,0.1305141,0.03846154,1,0.23039216,0.94757187,0,0.80392158,0,0.11818182,11,1.4620477,155,2.7335024,0.99854988,0.0060222824,"Contest_6"
"2008",0.17993969,0.36900818,0.13185848,0.07692308,1,0.14253394,1.6629,0,0.78431374,0,0.083333336,4,0.94521606,99,NA,0.99913675,0.0060222824,"Contest_6"
"2009",0.075923689,0.33497036,0.14724673,0,1,0.21020761,1.0816524,0,0.80392158,0,0.18181819,11,1.5571636,253,13.492896,0.99754888,0.0060222824,"Contest_6"
"2010",0.091963187,0.32904503,0.14458102,0,1,0.23344432,0.97615874,0,0.80392158,0,0.13333334,6,1.1336048,209,3.6022978,0.99813581,0.0060222824,"Contest_6"
"2011",0.12746327,0.28627232,0.10116513,0.07692308,1,0.15428276,1.1908468,0,0.7647059,0,0.16363636,11,1.5203812,106,21.87216,0.99875712,0.0060222824,"Contest_6"
"2012",0.10789102,0.28583634,0.095580511,0,1,0.18682945,1.0754426,0,0.64705884,0,0.083333336,4,0.94,160,41.639797,0.99813581,0.0060222824,"Contest_6"
"2013",0.034217753,0.31190795,0.20009226,0,1,0.19892015,1.1076413,0,0.78431374,0,0.13333334,6,1.1262684,187,9.2662363,0.99789345,0.0060222824,"Contest_6"
"2014",0.13883801,0.35478628,0.073678784,0.050000001,1,0.22128852,1.1380678,0,0.80392158,0,0,0,0,95,4.0891399,0.99861908,0.0060222824,"Contest_6"
"2015",0.077767573,0.31601432,0.20139933,0,1,0.14043455,1.3139989,0,0.7647059,0,0,0,0,111,2.7191634,0.99875724,0.0060222824,"Contest_6"
"2016",0.15288876,0.35754973,0.067291945,0.047619049,1,0.1749623,1.393373,0,0.78431374,0,0.18181819,12,1.9818609,114,5.614346,0.9988606,0.0060222824,"Contest_6"
"2017",0.12499681,0.29064339,0.14979206,0,1,0.14965399,1.3186443,0,0.78431374,0,0.13333334,6,1.0851723,250,9.2678843,0.99782407,0.0060222824,"Contest_6"
"2018",0.12260196,0.35035047,0.086617857,0.041666668,1,0.29121277,0.85732597,0,0.80392158,0,0.11904762,7,1.367117,84,5.5689454,0.99906796,0.0060222824,"Contest_6"
"2019",0.052806243,0.3166571,0.095782913,0.037037037,1,0.24350205,0.92470312,0,0.80392158,0,0,0,0,163,41.485867,0.9983775,0.0060222824,"Contest_6"
"2020",0.084813245,0.32690775,0.11246612,0,1,0.2219888,1.1125365,0,0.78431374,0,0.18181819,11,1.9273927,109,8.3417091,0.99903333,0.0060222824,"Contest_6"
"2021",0.20166932,0.282112,0.092895657,0,1,0.14800759,1.315712,0,0.70588237,0,0.13333334,6,1.0847176,109,10.03808,0.99889529,0.0060222824,"Contest_6"
"2022",0.12236068,0.31637722,0.18196799,0.035714287,1,0.21568628,1.1254851,0,0.78431374,1,0.088888891,10,1.4082419,54,19.919996,0.99924052,0.0060222824,"Contest_6"
"2023",0.28448501,0.42300773,0.019222079,0.16,0.71739131,0.13828689,1.7688614,0,0.78431374,0,0,0,0,57,13.047153,0.99937862,0.0060222824,"Contest_6"
"2024",0.20340981,0.36178088,0.11435623,0,1,0.20512821,1.1403698,0,0.78431374,0,0.18181819,11,1.6747895,91,21.816841,0.99913692,0.0060222824,"Contest_6"
"2025",0.34845275,0.43868273,0.066119313,0.039999999,1,0.1937255,1.2694486,0,0.7647059,0,0,0,0,110,2.7084944,0.99920595,0.0060222824,"Contest_6"
"2026",0.26282528,0.40446141,0.098103777,0.13636364,1,0.17185698,1.2519972,0,0.7647059,0,0,0,0,48,8.5892401,0.99944764,0.0060222824,"Contest_6"
"2027",0.10905207,0.26966932,0.13237993,0,1,0.13673891,1.3501896,0,0.7647059,0,0,1,0,723,3.8261812,0.99425745,0.16666667,"Contest_6"
"2028",0.14267078,0.3357302,0.13157214,0,1,0.15153453,1.3728549,0,0.7647059,0,0,0,0,274,7.8922668,0.9972021,0,"Contest_6"
"2029",0.081078798,0.33137298,0.10340852,0.043478262,1,0.26977688,0.8004449,0,0.80392158,0,0,1,0,109,3.5620742,0.99906784,0,"Contest_6"
"2030",0.077901199,0.31087363,0.14924875,0,1,0.13682865,1.3869507,0,0.70588237,0,0,0,0,140,10.104863,0.99861878,0.11052632,"Contest_6"
"2031",0.045281429,0.30815053,0.13868456,0,1,0.17613252,1.1391405,0,0.7647059,0,0,1,0,180,2.7421157,0.99782509,0.11052632,"Contest_6"
"2032",0.062688701,0.31903768,0.14364013,0,1,0.20560224,1.004988,0,0.72549021,0,0.11818182,11,1.2806275,135,NA,0.99868828,0.11052632,"Contest_6"
"2033",0.19468269,0.35300666,0.092176273,0,1,0.19501854,1.1990134,0,0.7647059,0,0,0,0,107,5.6065526,0.99868828,0.11052632,"Contest_6"
"2034",0.18899775,0.30562085,0.16796717,0,1,0.17647059,1.3488679,0,0.72549021,0,0.055555556,10,1.089265,83,3.9830709,0.99882621,0.11052632,"Contest_6"
"2035",0.051130891,0.31991744,0.13918109,0.052631579,1,0.15260017,1.262063,0,0.627451,0,0,1,0,128,10.079403,0.99865329,0,"Contest_6"
"2036",0.15884763,0.35037097,0.086055852,0.047619049,1,0.13429523,1.6222317,0,0.80392158,0,0,1,0,130,5.6363444,0.99823922,0.06666667,"Contest_6"
"2037",0.092413515,0.33674076,0.082190298,0.03846154,1,0.21191554,0.99787009,0,0.64705884,0,0,3,0.66666669,80,3.5456233,0.99920595,0,"Contest_6"
"2038",0.32289615,0.42239368,0.15418448,0.13793103,1,0.18977591,1.1761149,0,0.72549021,0,0,1,0,77,3.5558081,0.99896431,0,"Contest_6"
"2039",0.20020725,0.38664547,0.12820064,0.11111111,1,0.1503268,1.4321451,0,0.72549021,0,0,2,0.5,83,9.0319633,0.99930954,0,"Contest_6"
"2040",0.064548008,0.32475817,0.15062715,0,1,0.16046418,1.3148413,0,0.80392158,1,0,1,0,167,12.420217,0.99834269,0.06666667,"Contest_6"
"2041",0.22321904,0.3663055,0.070450872,0.045454547,1,0.14479639,1.6071401,0,0.80392158,0,0,2,0.5,127,4.9619312,0.99875712,0.0089108907,"Contest_6"
